id,ligand,receptor,PKa
49264,Specs_10928.pdbqt,11902.pdbqt,149561.5041379825
49265,Specs_25531.pdbqt,11512.pdbqt,126454.71815120573
49266,Specs_21019.pdbqt,9665.pdbqt,149561.5041379825
49267,Specs_26032.pdbqt,8587.pdbqt,209213.3514935914
49268,Specs_24985.pdbqt,599.pdbqt,149561.5041379825
49269,Specs_12562.pdbqt,5947.pdbqt,126454.71815120573
49270,Specs_17890.pdbqt,5666.pdbqt,46198.33464379458
49271,Specs_3431.pdbqt,3666.pdbqt,12065.575188108609
49272,Specs_10928.pdbqt,15017.pdbqt,292657.035615257
49273,Specs_6404.pdbqt,4671.pdbqt,7292.789388688664
49274,Specs_7433.pdbqt,4550.pdbqt,12065.575188108609
49275,Specs_10928.pdbqt,4912.pdbqt,484187.22649822664
49276,Specs_10928.pdbqt,3643.pdbqt,484187.22649822664
49277,Specs_10928.pdbqt,14253.pdbqt,46198.33464379458
49278,Specs_10928.pdbqt,9345.pdbqt,126454.71815120573
49279,Specs_27014.pdbqt,14081.pdbqt,12065.575188108609
49280,Specs_17480.pdbqt,13217.pdbqt,572661.6684470657
49281,Specs_17480.pdbqt,1402.pdbqt,209213.3514935914
49282,Specs_17480.pdbqt,8035.pdbqt,247442.43625386362
49283,Specs_17480.pdbqt,6920.pdbqt,149561.5041379825
49284,Specs_17480.pdbqt,15389.pdbqt,677302.8460092547
49285,Specs_17480.pdbqt,7078.pdbqt,46198.33464379458
49286,Specs_17480.pdbqt,9033.pdbqt,16877.86865578235
49287,Specs_17480.pdbqt,10188.pdbqt,90399.38281672397
49288,Specs_17480.pdbqt,11259.pdbqt,209213.3514935914
49289,Specs_17480.pdbqt,11954.pdbqt,76432.96007898776
49290,Specs_17480.pdbqt,9339.pdbqt,209213.3514935914
49291,Specs_17480.pdbqt,9338.pdbqt,247442.43625386362
49292,Specs_17480.pdbqt,6880.pdbqt,76432.96007898776
49293,Specs_17480.pdbqt,9603.pdbqt,247442.43625386362
49294,Specs_17480.pdbqt,12604.pdbqt,409381.80992589926
49295,Specs_17480.pdbqt,2790.pdbqt,90399.38281672397
49296,Specs_17480.pdbqt,3533.pdbqt,39060.83600928755
49297,Specs_17480.pdbqt,13526.pdbqt,19961.923601646595
49298,Specs_17480.pdbqt,9985.pdbqt,106917.85854164776
49299,Specs_17480.pdbqt,2566.pdbqt,46198.33464379458
49300,Specs_17480.pdbqt,6969.pdbqt,64624.306100410024
49301,Specs_17480.pdbqt,9505.pdbqt,76432.96007898776
49302,Specs_17480.pdbqt,7634.pdbqt,76432.96007898776
49303,Specs_17480.pdbqt,12253.pdbqt,247442.43625386362
49304,Specs_17480.pdbqt,9200.pdbqt,126454.71815120573
49305,Specs_17480.pdbqt,14114.pdbqt,90399.38281672397
49306,Specs_17480.pdbqt,1235.pdbqt,8625.384376956097
49307,Specs_17480.pdbqt,14629.pdbqt,126454.71815120573
49308,Specs_17480.pdbqt,8906.pdbqt,33026.05865576149
49309,Specs_18467.pdbqt,7314.pdbqt,484187.22649822664
49310,Specs_18467.pdbqt,16358.pdbqt,209213.3514935914
49311,Specs_18467.pdbqt,6608.pdbqt,209213.3514935914
49312,Specs_21626.pdbqt,14069.pdbqt,409381.80992589926
49313,Specs_21626.pdbqt,7929.pdbqt,409381.80992589926
49314,Specs_21626.pdbqt,187.pdbqt,64624.306100410024
49315,Specs_27942.pdbqt,13775.pdbqt,209213.3514935914
49316,Specs_24985.pdbqt,10505.pdbqt,149561.5041379825
49317,Specs_6343.pdbqt,16001.pdbqt,46198.33464379458
49318,Specs_2056.pdbqt,737.pdbqt,176890.54111266087
49319,Specs_2056.pdbqt,16667.pdbqt,106917.85854164776
49320,Specs_5896.pdbqt,15262.pdbqt,947441.6508877404
49321,Specs_5896.pdbqt,11530.pdbqt,8625.384376956097
49322,Specs_5896.pdbqt,1970.pdbqt,76432.96007898776
49323,Specs_5896.pdbqt,5682.pdbqt,16877.86865578235
49324,Specs_5896.pdbqt,1981.pdbqt,106917.85854164776
49325,Specs_5896.pdbqt,5719.pdbqt,33026.05865576149
49326,Specs_5896.pdbqt,3600.pdbqt,16877.86865578235
49327,Specs_5896.pdbqt,11585.pdbqt,90399.38281672397
49328,Specs_5896.pdbqt,8671.pdbqt,64624.306100410024
49329,Specs_10928.pdbqt,1057.pdbqt,126454.71815120573
49330,Specs_21626.pdbqt,7869.pdbqt,209213.3514935914
49331,Specs_18467.pdbqt,4816.pdbqt,64624.306100410024
49332,Specs_26032.pdbqt,9875.pdbqt,409381.80992589926
49333,Specs_26032.pdbqt,13898.pdbqt,76432.96007898776
49334,Specs_10710.pdbqt,3231.pdbqt,247442.43625386362
49335,Specs_24985.pdbqt,8700.pdbqt,801064.8703906395
49336,Specs_24985.pdbqt,15241.pdbqt,64624.306100410024
49337,Specs_24985.pdbqt,3436.pdbqt,409381.80992589926
49338,Specs_24985.pdbqt,15579.pdbqt,23609.520965282318
49339,Specs_24985.pdbqt,9086.pdbqt,2192685.801060299
49340,Specs_24985.pdbqt,11476.pdbqt,46198.33464379458
49341,Specs_24985.pdbqt,13962.pdbqt,106917.85854164776
49342,Specs_24985.pdbqt,2591.pdbqt,292657.035615257
49343,Specs_24985.pdbqt,9176.pdbqt,39060.83600928755
49344,Specs_24985.pdbqt,12608.pdbqt,292657.035615257
49345,Specs_24985.pdbqt,4527.pdbqt,106917.85854164776
49346,Specs_24985.pdbqt,6982.pdbqt,76432.96007898776
49347,Specs_24985.pdbqt,4613.pdbqt,247442.43625386362
49348,Specs_24985.pdbqt,6349.pdbqt,209213.3514935914
49349,Specs_24985.pdbqt,16072.pdbqt,292657.035615257
49350,Specs_24985.pdbqt,9274.pdbqt,14270.290581532105
49351,Specs_24985.pdbqt,10309.pdbqt,1120565.530977722
49352,Specs_24985.pdbqt,13557.pdbqt,126454.71815120573
49353,Specs_24985.pdbqt,4213.pdbqt,176890.54111266087
49354,Specs_24985.pdbqt,16663.pdbqt,292657.035615257
49355,Specs_24985.pdbqt,6127.pdbqt,346133.5969358104
49356,Specs_24985.pdbqt,7557.pdbqt,126454.71815120573
49357,Specs_24985.pdbqt,4132.pdbqt,76432.96007898776
49358,Specs_24985.pdbqt,9899.pdbqt,27923.635584104093
49359,Specs_24985.pdbqt,5424.pdbqt,64624.306100410024
49360,Specs_21626.pdbqt,7980.pdbqt,572661.6684470657
49361,Specs_21626.pdbqt,3186.pdbqt,209213.3514935914
49362,Specs_21626.pdbqt,7494.pdbqt,209213.3514935914
49363,Specs_21626.pdbqt,4742.pdbqt,409381.80992589926
49364,Specs_21626.pdbqt,6517.pdbqt,677302.8460092547
49365,Specs_21626.pdbqt,588.pdbqt,176890.54111266087
49366,Specs_21626.pdbqt,11949.pdbqt,409381.80992589926
49367,Specs_21626.pdbqt,2951.pdbqt,126454.71815120573
49368,Specs_21626.pdbqt,6076.pdbqt,947441.6508877404
49369,Specs_21626.pdbqt,3361.pdbqt,409381.80992589926
49370,Specs_21626.pdbqt,3583.pdbqt,64624.306100410024
49371,Specs_21626.pdbqt,1082.pdbqt,149561.5041379825
49372,Specs_21626.pdbqt,6136.pdbqt,484187.22649822664
49373,Specs_21626.pdbqt,11053.pdbqt,176890.54111266087
49374,Specs_21626.pdbqt,14619.pdbqt,572661.6684470657
49375,Specs_21626.pdbqt,4182.pdbqt,346133.5969358104
49376,Specs_21626.pdbqt,10841.pdbqt,76432.96007898776
49377,Specs_21626.pdbqt,4365.pdbqt,247442.43625386362
49378,Specs_21626.pdbqt,14540.pdbqt,149561.5041379825
49379,Specs_21626.pdbqt,2129.pdbqt,54640.05233663085
49380,Specs_21626.pdbqt,10576.pdbqt,90399.38281672397
49381,Specs_25530.pdbqt,10500.pdbqt,292657.035615257
49382,Specs_10928.pdbqt,5965.pdbqt,1325323.947959054
49383,Specs_10928.pdbqt,13541.pdbqt,149561.5041379825
49384,Specs_10928.pdbqt,1964.pdbqt,33026.05865576149
49385,Specs_10928.pdbqt,16517.pdbqt,176890.54111266087
49386,Specs_10928.pdbqt,11920.pdbqt,292657.035615257
49387,Specs_10928.pdbqt,14183.pdbqt,2192685.801060299
49388,Specs_10928.pdbqt,12639.pdbqt,247442.43625386362
49389,Specs_10928.pdbqt,10293.pdbqt,106917.85854164776
49390,Specs_10928.pdbqt,8287.pdbqt,409381.80992589926
49391,Specs_10928.pdbqt,14713.pdbqt,149561.5041379825
49392,Specs_10928.pdbqt,11345.pdbqt,176890.54111266087
49393,Specs_10928.pdbqt,13754.pdbqt,126454.71815120573
49394,Specs_10928.pdbqt,13441.pdbqt,54640.05233663085
49395,Specs_10928.pdbqt,3362.pdbqt,409381.80992589926
49396,Specs_10928.pdbqt,1509.pdbqt,209213.3514935914
49397,Specs_10928.pdbqt,620.pdbqt,176890.54111266087
49398,Specs_10928.pdbqt,10415.pdbqt,1567497.4095456903
49399,Specs_10928.pdbqt,9410.pdbqt,801064.8703906395
49400,Specs_10928.pdbqt,11002.pdbqt,76432.96007898776
49401,Specs_10928.pdbqt,13967.pdbqt,106917.85854164776
49402,Specs_10928.pdbqt,3498.pdbqt,572661.6684470657
49403,Specs_10928.pdbqt,4677.pdbqt,209213.3514935914
49404,Specs_10928.pdbqt,9949.pdbqt,90399.38281672397
49405,Specs_10928.pdbqt,8276.pdbqt,76432.96007898776
49406,Specs_10928.pdbqt,7822.pdbqt,572661.6684470657
49407,Specs_10928.pdbqt,10976.pdbqt,76432.96007898776
49408,Specs_10928.pdbqt,13934.pdbqt,126454.71815120573
49409,Specs_10928.pdbqt,7497.pdbqt,247442.43625386362
49410,Specs_10928.pdbqt,8997.pdbqt,126454.71815120573
49411,Specs_10928.pdbqt,14519.pdbqt,346133.5969358104
49412,Specs_10928.pdbqt,726.pdbqt,1120565.530977722
49413,Specs_10928.pdbqt,15086.pdbqt,346133.5969358104
49414,Specs_10928.pdbqt,7718.pdbqt,409381.80992589926
49415,Specs_10928.pdbqt,9351.pdbqt,484187.22649822664
49416,Specs_10928.pdbqt,4891.pdbqt,106917.85854164776
49417,Specs_10928.pdbqt,15364.pdbqt,484187.22649822664
49418,Specs_10928.pdbqt,3827.pdbqt,209213.3514935914
49419,Specs_10928.pdbqt,12831.pdbqt,572661.6684470657
49420,Specs_10928.pdbqt,2832.pdbqt,19961.923601646595
49421,Specs_10928.pdbqt,14790.pdbqt,46198.33464379458
49422,Specs_10928.pdbqt,10050.pdbqt,76432.96007898776
49423,Specs_10928.pdbqt,13181.pdbqt,90399.38281672397
49424,Specs_10928.pdbqt,4584.pdbqt,54640.05233663085
49425,Specs_10928.pdbqt,3805.pdbqt,1853922.6826137155
49426,Specs_10928.pdbqt,8034.pdbqt,126454.71815120573
49427,Specs_10928.pdbqt,360.pdbqt,346133.5969358104
49428,Specs_10928.pdbqt,6938.pdbqt,64624.306100410024
49429,Specs_10928.pdbqt,8237.pdbqt,149561.5041379825
49430,Specs_10928.pdbqt,6793.pdbqt,176890.54111266087
49431,Specs_10928.pdbqt,10840.pdbqt,409381.80992589926
49432,Specs_10928.pdbqt,10657.pdbqt,23609.520965282318
49433,Specs_10928.pdbqt,15632.pdbqt,149561.5041379825
49434,Specs_10928.pdbqt,117.pdbqt,409381.80992589926
49435,Specs_10928.pdbqt,5836.pdbqt,292657.035615257
49436,Specs_10928.pdbqt,5696.pdbqt,176890.54111266087
49437,Specs_10928.pdbqt,420.pdbqt,409381.80992589926
49438,Specs_10928.pdbqt,8617.pdbqt,409381.80992589926
49439,Specs_10928.pdbqt,3953.pdbqt,106917.85854164776
49440,Specs_10928.pdbqt,15216.pdbqt,1853922.6826137155
49441,Specs_10928.pdbqt,3757.pdbqt,27923.635584104093
49442,Specs_10928.pdbqt,12129.pdbqt,149561.5041379825
49443,Specs_10928.pdbqt,10909.pdbqt,106917.85854164776
49444,Specs_10928.pdbqt,4383.pdbqt,126454.71815120573
49445,Specs_10928.pdbqt,10701.pdbqt,90399.38281672397
49446,Specs_10928.pdbqt,5658.pdbqt,677302.8460092547
49447,Specs_10928.pdbqt,10602.pdbqt,33026.05865576149
49448,Specs_10928.pdbqt,568.pdbqt,64624.306100410024
49449,Specs_10928.pdbqt,4940.pdbqt,126454.71815120573
49450,Specs_10928.pdbqt,4655.pdbqt,677302.8460092547
49451,Specs_10928.pdbqt,6326.pdbqt,126454.71815120573
49452,Specs_10928.pdbqt,15707.pdbqt,484187.22649822664
49453,Specs_10928.pdbqt,904.pdbqt,149561.5041379825
49454,Specs_10928.pdbqt,4405.pdbqt,346133.5969358104
49455,Specs_10928.pdbqt,4220.pdbqt,176890.54111266087
49456,Specs_10928.pdbqt,588.pdbqt,247442.43625386362
49457,Specs_10928.pdbqt,7964.pdbqt,90399.38281672397
49458,Specs_10928.pdbqt,4013.pdbqt,76432.96007898776
49459,Specs_10928.pdbqt,2086.pdbqt,176890.54111266087
49460,Specs_10928.pdbqt,5057.pdbqt,106917.85854164776
49461,Specs_10928.pdbqt,13422.pdbqt,247442.43625386362
49462,Specs_10928.pdbqt,16420.pdbqt,409381.80992589926
49463,Specs_10928.pdbqt,615.pdbqt,484187.22649822664
49464,Specs_10928.pdbqt,7012.pdbqt,572661.6684470657
49465,Specs_10928.pdbqt,2196.pdbqt,572661.6684470657
49466,Specs_10928.pdbqt,16036.pdbqt,149561.5041379825
49467,Specs_10928.pdbqt,15378.pdbqt,176890.54111266087
49468,Specs_10928.pdbqt,1839.pdbqt,149561.5041379825
49469,Specs_10928.pdbqt,3504.pdbqt,247442.43625386362
49470,Specs_10928.pdbqt,7149.pdbqt,209213.3514935914
49471,Specs_10928.pdbqt,9025.pdbqt,346133.5969358104
49472,Specs_10928.pdbqt,4014.pdbqt,90399.38281672397
49473,Specs_10928.pdbqt,944.pdbqt,16877.86865578235
49474,Specs_10928.pdbqt,11257.pdbqt,209213.3514935914
49475,Specs_10928.pdbqt,7618.pdbqt,247442.43625386362
49476,Specs_10928.pdbqt,8315.pdbqt,54640.05233663085
49477,Specs_10928.pdbqt,15586.pdbqt,247442.43625386362
49478,Specs_10928.pdbqt,13977.pdbqt,76432.96007898776
49479,Specs_10928.pdbqt,13485.pdbqt,209213.3514935914
49480,Specs_10928.pdbqt,16297.pdbqt,54640.05233663085
49481,Specs_23987.pdbqt,2847.pdbqt,90399.38281672397
49482,Specs_25530.pdbqt,5929.pdbqt,149561.5041379825
49483,Specs_14903.pdbqt,2486.pdbqt,176890.54111266087
49484,Specs_7431.pdbqt,2708.pdbqt,8625.384376956097
49485,Specs_21608.pdbqt,9966.pdbqt,572661.6684470657
49486,Specs_21608.pdbqt,14605.pdbqt,39060.83600928755
49487,Specs_21608.pdbqt,3554.pdbqt,209213.3514935914
49488,Specs_21608.pdbqt,15565.pdbqt,346133.5969358104
49489,Specs_21608.pdbqt,5586.pdbqt,90399.38281672397
49490,Specs_20364.pdbqt,16622.pdbqt,176890.54111266087
49491,Specs_24985.pdbqt,15589.pdbqt,484187.22649822664
49492,Specs_24985.pdbqt,10873.pdbqt,801064.8703906395
49493,Specs_24985.pdbqt,3696.pdbqt,46198.33464379458
49494,Specs_24985.pdbqt,4033.pdbqt,176890.54111266087
49495,Specs_24985.pdbqt,16688.pdbqt,247442.43625386362
49496,Specs_24985.pdbqt,3620.pdbqt,346133.5969358104
49497,Specs_24985.pdbqt,11591.pdbqt,76432.96007898776
49498,Specs_13313.pdbqt,5775.pdbqt,19961.923601646595
49499,Specs_8652.pdbqt,14807.pdbqt,149561.5041379825
49500,Specs_24985.pdbqt,16180.pdbqt,176890.54111266087
49501,Specs_21626.pdbqt,8552.pdbqt,292657.035615257
49502,Specs_18467.pdbqt,5773.pdbqt,292657.035615257
49503,Specs_10928.pdbqt,8021.pdbqt,54640.05233663085
49504,Specs_27926.pdbqt,5181.pdbqt,572661.6684470657
49505,Specs_27926.pdbqt,10318.pdbqt,247442.43625386362
49506,Specs_27926.pdbqt,14497.pdbqt,76432.96007898776
49507,Specs_27926.pdbqt,5562.pdbqt,149561.5041379825
49508,Specs_26032.pdbqt,11593.pdbqt,176890.54111266087
49509,Specs_21626.pdbqt,11558.pdbqt,90399.38281672397
49510,Specs_18467.pdbqt,7189.pdbqt,149561.5041379825
49511,Specs_13267.pdbqt,16550.pdbqt,64624.306100410024
49512,Specs_26044.pdbqt,9796.pdbqt,39060.83600928755
49513,Specs_26044.pdbqt,5083.pdbqt,149561.5041379825
49514,Specs_26044.pdbqt,4440.pdbqt,292657.035615257
49515,Specs_26044.pdbqt,14110.pdbqt,27923.635584104093
49516,Specs_26044.pdbqt,15253.pdbqt,149561.5041379825
49517,Specs_26044.pdbqt,1005.pdbqt,64624.306100410024
49518,Specs_26044.pdbqt,4643.pdbqt,90399.38281672397
49519,Specs_4395.pdbqt,9485.pdbqt,16877.86865578235
49520,Specs_4395.pdbqt,6905.pdbqt,46198.33464379458
49521,Specs_4395.pdbqt,1817.pdbqt,46198.33464379458
49522,Specs_4395.pdbqt,12291.pdbqt,19961.923601646595
49523,Specs_20920.pdbqt,12151.pdbqt,33026.05865576149
49524,Specs_20920.pdbqt,12583.pdbqt,90399.38281672397
49525,Specs_20920.pdbqt,3651.pdbqt,10201.481447637932
49526,Specs_20920.pdbqt,5979.pdbqt,176890.54111266087
49527,Specs_20920.pdbqt,11747.pdbqt,176890.54111266087
49528,Specs_20920.pdbqt,1577.pdbqt,90399.38281672397
49529,Specs_20920.pdbqt,7161.pdbqt,677302.8460092547
49530,Specs_20920.pdbqt,12658.pdbqt,409381.80992589926
49531,Specs_20920.pdbqt,6506.pdbqt,1567497.4095456903
49532,Specs_20920.pdbqt,13587.pdbqt,14270.290581532105
49533,Specs_20920.pdbqt,15417.pdbqt,54640.05233663085
49534,Specs_20920.pdbqt,9718.pdbqt,76432.96007898776
49535,Specs_20920.pdbqt,4782.pdbqt,76432.96007898776
49536,Specs_20920.pdbqt,7285.pdbqt,149561.5041379825
49537,Specs_20920.pdbqt,6670.pdbqt,106917.85854164776
49538,Specs_20920.pdbqt,6526.pdbqt,33026.05865576149
49539,Specs_20920.pdbqt,9090.pdbqt,14270.290581532105
49540,Specs_20920.pdbqt,2819.pdbqt,33026.05865576149
49541,Specs_20920.pdbqt,7210.pdbqt,64624.306100410024
49542,Specs_20920.pdbqt,13543.pdbqt,106917.85854164776
49543,Specs_20920.pdbqt,8461.pdbqt,64624.306100410024
49544,Specs_20920.pdbqt,13168.pdbqt,19961.923601646595
49545,Specs_20920.pdbqt,10441.pdbqt,677302.8460092547
49546,Specs_20920.pdbqt,10410.pdbqt,33026.05865576149
49547,Specs_20920.pdbqt,12849.pdbqt,76432.96007898776
49548,Specs_20920.pdbqt,5329.pdbqt,106917.85854164776
49549,Specs_20920.pdbqt,1750.pdbqt,106917.85854164776
49550,Specs_20920.pdbqt,2787.pdbqt,12065.575188108609
49551,Specs_20920.pdbqt,14620.pdbqt,23609.520965282318
49552,Specs_20920.pdbqt,15190.pdbqt,64624.306100410024
49553,Specs_20920.pdbqt,5235.pdbqt,19961.923601646595
49554,Specs_20920.pdbqt,12991.pdbqt,39060.83600928755
49555,Specs_20920.pdbqt,13585.pdbqt,46198.33464379458
49556,Specs_20920.pdbqt,6378.pdbqt,176890.54111266087
49557,Specs_20920.pdbqt,7629.pdbqt,677302.8460092547
49558,Specs_20920.pdbqt,8911.pdbqt,346133.5969358104
49559,Specs_20920.pdbqt,7903.pdbqt,247442.43625386362
49560,Specs_20920.pdbqt,13511.pdbqt,54640.05233663085
49561,Specs_20920.pdbqt,10511.pdbqt,209213.3514935914
49562,Specs_20920.pdbqt,14501.pdbqt,54640.05233663085
49563,Specs_20920.pdbqt,8378.pdbqt,46198.33464379458
49564,Specs_20920.pdbqt,14299.pdbqt,247442.43625386362
49565,Specs_20920.pdbqt,3090.pdbqt,39060.83600928755
49566,Specs_20991.pdbqt,9469.pdbqt,76432.96007898776
49567,Specs_20991.pdbqt,4415.pdbqt,126454.71815120573
49568,Specs_20745.pdbqt,6037.pdbqt,46198.33464379458
49569,Specs_26013.pdbqt,4749.pdbqt,409381.80992589926
49570,Specs_26013.pdbqt,9263.pdbqt,33026.05865576149
49571,Specs_6250.pdbqt,15226.pdbqt,64624.306100410024
49572,Specs_11898.pdbqt,14524.pdbqt,27923.635584104093
49573,Specs_24985.pdbqt,1593.pdbqt,46198.33464379458
49574,Specs_21750.pdbqt,701.pdbqt,1120565.530977722
49575,Specs_21750.pdbqt,6533.pdbqt,176890.54111266087
49576,Specs_21750.pdbqt,16088.pdbqt,46198.33464379458
49577,Specs_21750.pdbqt,4430.pdbqt,76432.96007898776
49578,Specs_21750.pdbqt,3993.pdbqt,23609.520965282318
49579,Specs_21750.pdbqt,8118.pdbqt,2593350.3415542557
49580,Specs_21750.pdbqt,14176.pdbqt,247442.43625386362
49581,Specs_21750.pdbqt,2861.pdbqt,39060.83600928755
49582,Specs_21750.pdbqt,4422.pdbqt,247442.43625386362
49583,Specs_21750.pdbqt,414.pdbqt,90399.38281672397
49584,Specs_21750.pdbqt,9702.pdbqt,247442.43625386362
49585,Specs_21750.pdbqt,1987.pdbqt,54640.05233663085
49586,Specs_21750.pdbqt,16013.pdbqt,292657.035615257
49587,Specs_21750.pdbqt,7083.pdbqt,106917.85854164776
49588,Specs_21750.pdbqt,8760.pdbqt,149561.5041379825
49589,Specs_21750.pdbqt,11729.pdbqt,801064.8703906395
49590,Specs_21750.pdbqt,14531.pdbqt,149561.5041379825
49591,Specs_21750.pdbqt,10541.pdbqt,346133.5969358104
49592,Specs_21750.pdbqt,277.pdbqt,176890.54111266087
49593,Specs_21750.pdbqt,174.pdbqt,126454.71815120573
49594,Specs_21750.pdbqt,1643.pdbqt,149561.5041379825
49595,Specs_21750.pdbqt,15586.pdbqt,90399.38281672397
49596,Specs_21750.pdbqt,5053.pdbqt,27923.635584104093
49597,Specs_21750.pdbqt,15772.pdbqt,64624.306100410024
49598,Specs_21750.pdbqt,8564.pdbqt,90399.38281672397
49599,Specs_21750.pdbqt,7250.pdbqt,947441.6508877404
49600,Specs_21750.pdbqt,8167.pdbqt,247442.43625386362
49601,Specs_21750.pdbqt,5086.pdbqt,46198.33464379458
49602,Specs_21750.pdbqt,15912.pdbqt,176890.54111266087
49603,Specs_21750.pdbqt,7420.pdbqt,346133.5969358104
49604,Specs_21750.pdbqt,914.pdbqt,947441.6508877404
49605,Specs_21750.pdbqt,455.pdbqt,76432.96007898776
49606,Specs_21750.pdbqt,8472.pdbqt,126454.71815120573
49607,Specs_21750.pdbqt,12708.pdbqt,46198.33464379458
49608,Specs_21750.pdbqt,1184.pdbqt,54640.05233663085
49609,Specs_21750.pdbqt,12463.pdbqt,126454.71815120573
49610,Specs_21750.pdbqt,16047.pdbqt,46198.33464379458
49611,Specs_21750.pdbqt,2108.pdbqt,46198.33464379458
49612,Specs_21750.pdbqt,1931.pdbqt,90399.38281672397
49613,Specs_109.pdbqt,7440.pdbqt,23609.520965282318
49614,Specs_10928.pdbqt,15849.pdbqt,64624.306100410024
49615,Specs_18467.pdbqt,11332.pdbqt,149561.5041379825
49616,Specs_21626.pdbqt,301.pdbqt,90399.38281672397
49617,Specs_10710.pdbqt,8396.pdbqt,33026.05865576149
49618,Specs_26013.pdbqt,14999.pdbqt,76432.96007898776
49619,Specs_26032.pdbqt,12308.pdbqt,54640.05233663085
49620,Specs_18630.pdbqt,8449.pdbqt,46198.33464379458
49621,Specs_26242.pdbqt,11174.pdbqt,27923.635584104093
49622,Specs_7431.pdbqt,15899.pdbqt,46198.33464379458
49623,Specs_24985.pdbqt,15323.pdbqt,409381.80992589926
49624,Specs_24985.pdbqt,5394.pdbqt,149561.5041379825
49625,Specs_18122.pdbqt,7801.pdbqt,149561.5041379825
49626,Specs_18122.pdbqt,9437.pdbqt,247442.43625386362
49627,Specs_18122.pdbqt,6606.pdbqt,149561.5041379825
49628,Specs_18122.pdbqt,8277.pdbqt,106917.85854164776
49629,Specs_18122.pdbqt,1466.pdbqt,54640.05233663085
49630,Specs_16397.pdbqt,6419.pdbqt,54640.05233663085
49631,Specs_6046.pdbqt,14525.pdbqt,292657.035615257
49632,Specs_6046.pdbqt,8189.pdbqt,572661.6684470657
49633,Specs_6046.pdbqt,6164.pdbqt,46198.33464379458
49634,Specs_6046.pdbqt,15722.pdbqt,64624.306100410024
49635,Specs_6046.pdbqt,4844.pdbqt,64624.306100410024
49636,Specs_6046.pdbqt,4531.pdbqt,1325323.947959054
49637,Specs_6046.pdbqt,8455.pdbqt,126454.71815120573
49638,Specs_6046.pdbqt,617.pdbqt,346133.5969358104
49639,Specs_6046.pdbqt,4251.pdbqt,90399.38281672397
49640,Specs_6046.pdbqt,11256.pdbqt,126454.71815120573
49641,Specs_6046.pdbqt,7882.pdbqt,76432.96007898776
49642,Specs_6046.pdbqt,10092.pdbqt,292657.035615257
49643,Specs_6046.pdbqt,13865.pdbqt,176890.54111266087
49644,Specs_6046.pdbqt,11097.pdbqt,346133.5969358104
49645,Specs_6046.pdbqt,3315.pdbqt,46198.33464379458
49646,Specs_6046.pdbqt,2592.pdbqt,572661.6684470657
49647,Specs_6046.pdbqt,14575.pdbqt,209213.3514935914
49648,Specs_6046.pdbqt,1864.pdbqt,64624.306100410024
49649,Specs_6046.pdbqt,5777.pdbqt,76432.96007898776
49650,Specs_6046.pdbqt,12847.pdbqt,176890.54111266087
49651,Specs_6046.pdbqt,5682.pdbqt,16877.86865578235
49652,Specs_6046.pdbqt,15260.pdbqt,484187.22649822664
49653,Specs_6046.pdbqt,8435.pdbqt,46198.33464379458
49654,Specs_6046.pdbqt,12676.pdbqt,176890.54111266087
49655,Specs_6046.pdbqt,480.pdbqt,54640.05233663085
49656,Specs_6046.pdbqt,5412.pdbqt,801064.8703906395
49657,Specs_6046.pdbqt,7895.pdbqt,126454.71815120573
49658,Specs_6046.pdbqt,6376.pdbqt,39060.83600928755
49659,Specs_6046.pdbqt,1466.pdbqt,149561.5041379825
49660,Specs_6046.pdbqt,14489.pdbqt,7292.789388688664
49661,Specs_6046.pdbqt,2230.pdbqt,54640.05233663085
49662,Specs_6046.pdbqt,10744.pdbqt,106917.85854164776
49663,Specs_6046.pdbqt,15766.pdbqt,46198.33464379458
49664,Specs_6046.pdbqt,13661.pdbqt,292657.035615257
49665,Specs_6046.pdbqt,8981.pdbqt,484187.22649822664
49666,Specs_6046.pdbqt,14003.pdbqt,677302.8460092547
49667,Specs_6046.pdbqt,13562.pdbqt,106917.85854164776
49668,Specs_6046.pdbqt,10476.pdbqt,90399.38281672397
49669,Specs_6046.pdbqt,98.pdbqt,46198.33464379458
49670,Specs_6046.pdbqt,2717.pdbqt,126454.71815120573
49671,Specs_6046.pdbqt,12856.pdbqt,292657.035615257
49672,Specs_6046.pdbqt,13380.pdbqt,39060.83600928755
49673,Specs_6046.pdbqt,6602.pdbqt,801064.8703906395
49674,Specs_6046.pdbqt,13587.pdbqt,46198.33464379458
49675,Specs_6046.pdbqt,6135.pdbqt,76432.96007898776
49676,Specs_6046.pdbqt,3148.pdbqt,46198.33464379458
49677,Specs_6046.pdbqt,5195.pdbqt,39060.83600928755
49678,Specs_6046.pdbqt,6381.pdbqt,54640.05233663085
49679,Specs_6046.pdbqt,8288.pdbqt,106917.85854164776
49680,Specs_6046.pdbqt,13442.pdbqt,33026.05865576149
49681,Specs_6046.pdbqt,14117.pdbqt,409381.80992589926
49682,Specs_6046.pdbqt,9786.pdbqt,90399.38281672397
49683,Specs_6046.pdbqt,2286.pdbqt,54640.05233663085
49684,Specs_6046.pdbqt,7723.pdbqt,1120565.530977722
49685,Specs_6046.pdbqt,7880.pdbqt,54640.05233663085
49686,Specs_6046.pdbqt,7783.pdbqt,292657.035615257
49687,Specs_6046.pdbqt,12730.pdbqt,176890.54111266087
